Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Ersan Ilyasova,MIL,MIL vs. SAC,12/19/2009,2009-10,L,29,14,7,14,50.0,0,3,0.0,0,0,-,2,8,10,1,0,0,2,5,5
Jason Thompson,SAC,SAC @ MIL,12/19/2009,2009-10,W,39,22,8,16,50.0,0,1,0.0,6,8,75.0,3,7,10,4,0,2,3,3,0
Omri Casspi,SAC,SAC @ MIL,12/19/2009,2009-10,W,31,11,3,6,50.0,1,1,100,4,4,100,1,2,3,1,0,2,0,4,-2
Jodie Meeks,MIL,MIL vs. SAC,12/19/2009,2009-10,L,9,5,2,4,50.0,1,2,50.0,0,0,-,0,0,0,2,2,0,0,1,9
Beno Udrih,SAC,SAC @ MIL,12/19/2009,2009-10,W,35,16,6,11,54.5,0,1,0.0,4,4,100,0,1,1,3,1,0,2,2,7
Michael Redd,MIL,MIL vs. SAC,12/19/2009,2009-10,L,22,3,1,6,16.7,0,0,-,1,2,50.0,2,1,3,1,0,0,1,2,-7
Luc Mbah a Moute,MIL,MIL vs. SAC,12/19/2009,2009-10,L,36,14,5,5,100,1,1,100,3,4,75.0,2,2,4,0,1,1,2,3,7
Ime Udoka,SAC,SAC @ MIL,12/19/2009,2009-10,W,17,0,0,2,0.0,0,1,0.0,0,0,-,0,3,3,2,0,0,0,3,4
Luke Ridnour,MIL,MIL vs. SAC,12/19/2009,2009-10,L,13,6,3,10,30.0,0,2,0.0,0,0,-,0,0,0,1,0,0,1,1,-7
Kurt Thomas,MIL,MIL vs. SAC,12/19/2009,2009-10,L,13,0,0,0,-,0,0,-,0,0,-,0,5,5,0,0,0,1,1,-9
Andrew Bogut,MIL,MIL vs. SAC,12/19/2009,2009-10,L,35,15,6,20,30.0,0,0,-,3,8,37.5,5,8,13,5,0,3,1,4,8
Nenad Krstic,OKC,OKC @ HOU,12/19/2009,2009-10,L,21,6,2,7,28.6,0,0,-,2,2,100,2,3,5,2,0,0,0,2,-15
Nick Collison,OKC,OKC @ HOU,12/19/2009,2009-10,L,18,4,1,1,100,0,0,-,2,2,100,2,1,3,0,0,1,1,5,16
James Harden,OKC,OKC @ HOU,12/19/2009,2009-10,L,32,15,5,11,45.5,0,3,0.0,5,5,100,2,1,3,0,0,1,0,4,8
Thabo Sefolosha,OKC,OKC @ HOU,12/19/2009,2009-10,L,23,4,2,5,40.0,0,0,-,0,0,-,1,7,8,1,2,0,2,1,-14
David Andersen,HOU,HOU vs. OKC,12/19/2009,2009-10,W,18,10,4,11,36.4,0,3,0.0,2,2,100,4,0,4,1,0,1,0,3,-8
Kyle Lowry,HOU,HOU vs. OKC,12/19/2009,2009-10,W,25,3,1,5,20.0,0,2,0.0,1,1,100,0,2,2,5,1,0,1,3,-5
Serge Ibaka,OKC,OKC @ HOU,12/19/2009,2009-10,L,23,10,5,5,100,0,0,-,0,0,-,1,7,8,0,0,2,1,2,8
Jeff Green,OKC,OKC @ HOU,12/19/2009,2009-10,L,39,21,9,16,56.3,1,2,50.0,2,2,100,2,6,8,3,0,0,2,2,-13
Russell Westbrook,OKC,OKC @ HOU,12/19/2009,2009-10,L,41,15,4,14,28.6,0,2,0.0,7,10,70.0,2,4,6,7,1,0,2,3,-4
Kevin Durant,OKC,OKC @ HOU,12/19/2009,2009-10,L,36,13,6,18,33.3,1,5,20.0,0,0,-,0,6,6,2,1,1,2,3,-10
Trevor Ariza,HOU,HOU vs. OKC,12/19/2009,2009-10,W,47,31,11,20,55.0,5,8,62.5,4,10,40.0,1,7,8,6,2,1,1,1,5
Shane Battier,HOU,HOU vs. OKC,12/19/2009,2009-10,W,37,13,5,7,71.4,3,5,60.0,0,0,-,0,3,3,1,0,1,2,1,7
Chuck Hayes,HOU,HOU vs. OKC,12/19/2009,2009-10,W,31,13,6,9,66.7,0,0,-,1,2,50.0,8,7,15,2,1,0,2,2,10
Luis Scola,HOU,HOU vs. OKC,12/19/2009,2009-10,W,35,16,7,15,46.7,0,0,-,2,4,50.0,3,5,8,1,1,1,0,3,5
Chase Budinger,HOU,HOU vs. OKC,12/19/2009,2009-10,W,4,2,1,3,33.3,0,0,-,0,0,-,0,1,1,0,0,0,0,0,2
Tracy McGrady,HOU,HOU vs. OKC,12/19/2009,2009-10,W,8,2,1,5,20.0,0,0,-,0,0,-,0,1,1,2,0,1,0,0,1
Aaron Brooks,HOU,HOU vs. OKC,12/19/2009,2009-10,W,35,5,2,15,13.3,0,5,0.0,1,2,50.0,1,2,3,4,1,0,2,5,8
Shaun Livingston,OKC,OKC @ HOU,12/19/2009,2009-10,L,7,2,1,1,100,0,0,-,0,0,-,0,0,0,0,0,0,1,0,-1
Matt Barnes,ORL,ORL vs. POR,12/19/2009,2009-10,W,13,8,4,5,80.0,0,1,0.0,0,0,-,3,1,4,2,1,1,1,2,9
Steve Blake,POR,POR @ ORL,12/19/2009,2009-10,L,27,11,3,5,60.0,2,3,66.7,3,3,100,0,2,2,1,1,0,1,4,-13
Jason Williams,ORL,ORL vs. POR,12/19/2009,2009-10,W,23,13,5,7,71.4,3,4,75.0,0,0,-,0,1,1,2,1,0,1,2,3
Joel Przybilla,POR,POR @ ORL,12/19/2009,2009-10,L,29,4,2,2,100,0,0,-,0,0,-,2,8,10,0,1,1,0,4,-2
Brandon Roy,POR,POR @ ORL,12/19/2009,2009-10,L,42,33,13,27,48.1,1,6,16.7,6,8,75.0,1,3,4,1,1,0,2,1,1
Anthony Johnson,ORL,ORL vs. POR,12/19/2009,2009-10,W,25,9,3,10,30.0,1,4,25.0,2,2,100,0,6,6,3,4,0,3,2,6
Dante Cunningham,POR,POR @ ORL,12/19/2009,2009-10,L,7,2,1,4,25.0,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-2
Ryan Anderson,ORL,ORL vs. POR,12/19/2009,2009-10,W,12,7,2,6,33.3,0,1,0.0,3,5,60.0,3,1,4,0,0,0,0,0,5
Jerryd Bayless,POR,POR @ ORL,12/19/2009,2009-10,L,30,10,3,13,23.1,0,2,0.0,4,4,100,1,3,4,1,0,0,2,2,-11
Dwight Howard,ORL,ORL vs. POR,12/19/2009,2009-10,W,42,12,4,8,50.0,0,0,-,4,6,66.7,3,17,20,0,2,4,4,4,8
Rashard Lewis,ORL,ORL vs. POR,12/19/2009,2009-10,W,34,15,5,10,50.0,2,5,40.0,3,4,75.0,1,5,6,1,2,0,5,1,0
LaMarcus Aldridge,POR,POR @ ORL,12/19/2009,2009-10,L,31,3,1,6,16.7,0,0,-,1,2,50.0,1,0,1,1,3,0,1,4,-10
Martell Webster,POR,POR @ ORL,12/19/2009,2009-10,L,32,2,1,11,9.1,0,6,0.0,0,2,0.0,1,6,7,1,2,1,1,2,-7
Juwan Howard,POR,POR @ ORL,12/19/2009,2009-10,L,10,2,0,0,-,0,0,-,2,2,100,0,2,2,1,0,0,1,2,-1
Vince Carter,ORL,ORL vs. POR,12/19/2009,2009-10,W,35,9,1,14,7.1,0,3,0.0,7,8,87.5,1,6,7,3,1,0,2,4,-3
Mickael Pietrus,ORL,ORL vs. POR,12/19/2009,2009-10,W,27,5,2,6,33.3,1,5,20.0,0,0,-,0,3,3,1,0,0,1,5,7
Marcin Gortat,ORL,ORL vs. POR,12/19/2009,2009-10,W,6,2,1,1,100,0,0,-,0,0,-,2,1,3,0,0,1,1,1,1
JJ Redick,ORL,ORL vs. POR,12/19/2009,2009-10,W,23,12,5,9,55.6,2,4,50.0,0,1,0.0,0,0,0,2,0,0,1,2,9
Andre Miller,POR,POR @ ORL,12/19/2009,2009-10,L,33,16,5,10,50.0,0,1,0.0,6,8,75.0,2,2,4,1,3,0,4,2,0
Pau Gasol,LAL,LAL @ NJN,12/19/2009,2009-10,W,37,14,5,12,41.7,0,0,-,4,5,80.0,2,12,14,6,1,0,1,0,19
Shannon Brown,LAL,LAL @ NJN,12/19/2009,2009-10,W,23,8,3,8,37.5,2,3,66.7,0,0,-,0,4,4,1,0,0,0,3,7
Kobe Bryant,LAL,LAL @ NJN,12/19/2009,2009-10,W,35,29,12,23,52.2,1,5,20.0,4,6,66.7,2,8,10,5,2,1,2,3,24
DJ Mbenga,LAL,LAL @ NJN,12/19/2009,2009-10,W,7,2,1,2,50.0,0,0,-,0,0,-,0,0,0,1,0,1,0,0,-9
Josh Boone,NJN,NJN vs. LAL,12/19/2009,2009-10,L,34,6,3,8,37.5,0,0,-,0,4,0.0,4,5,9,1,1,4,2,2,-14
Josh Powell,LAL,LAL @ NJN,12/19/2009,2009-10,W,11,0,0,5,0.0,0,1,0.0,0,0,-,2,1,3,2,0,0,2,0,-13
Sasha Vujacic,LAL,LAL @ NJN,12/19/2009,2009-10,W,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-4
Derek Fisher,LAL,LAL @ NJN,12/19/2009,2009-10,W,24,11,4,8,50.0,3,6,50.0,0,0,-,0,1,1,3,0,0,0,3,13
Chris Douglas-Roberts,NJN,NJN vs. LAL,12/19/2009,2009-10,L,38,20,8,20,40.0,0,1,0.0,4,4,100,2,3,5,1,2,0,3,2,-24
Adam Morrison,LAL,LAL @ NJN,12/19/2009,2009-10,W,6,4,2,3,66.7,0,1,0.0,0,0,-,0,1,1,1,0,0,0,2,-1
Courtney Lee,NJN,NJN vs. LAL,12/19/2009,2009-10,L,30,7,3,11,27.3,0,2,0.0,1,2,50.0,0,5,5,2,1,2,0,5,-15
Keyon Dooling,NJN,NJN vs. LAL,12/19/2009,2009-10,L,5,3,1,3,33.3,1,2,50.0,0,0,-,0,1,1,1,0,0,0,0,5
Bobby Simmons,NJN,NJN vs. LAL,12/19/2009,2009-10,L,11,5,1,2,50.0,1,2,50.0,2,2,100,0,0,0,0,1,0,1,3,0
Terrence Williams,NJN,NJN vs. LAL,12/19/2009,2009-10,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,4
Sean Williams,NJN,NJN vs. LAL,12/19/2009,2009-10,L,5,0,0,0,-,0,0,-,0,2,0.0,0,0,0,0,0,0,0,0,4
Devin Harris,NJN,NJN vs. LAL,12/19/2009,2009-10,L,37,21,7,11,63.6,1,4,25.0,6,6,100,0,5,5,3,1,1,1,2,-14
Jordan Farmar,LAL,LAL @ NJN,12/19/2009,2009-10,W,21,14,7,9,77.8,0,1,0.0,0,0,-,0,0,0,3,2,0,1,1,9
Lamar Odom,LAL,LAL @ NJN,12/19/2009,2009-10,W,25,14,7,9,77.8,0,2,0.0,0,0,-,4,9,13,4,0,0,4,4,29
Rafer Alston,NJN,NJN vs. LAL,12/19/2009,2009-10,L,17,4,2,8,25.0,0,1,0.0,0,0,-,0,2,2,1,0,0,0,0,-12
Andrew Bynum,LAL,LAL @ NJN,12/19/2009,2009-10,W,11,4,1,3,33.3,0,0,-,2,2,100,1,1,2,0,0,0,2,6,12
Trenton Hassell,NJN,NJN vs. LAL,12/19/2009,2009-10,L,21,0,0,3,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,3,-7
Metta World Peace,LAL,LAL @ NJN,12/19/2009,2009-10,W,36,3,1,5,20.0,1,3,33.3,0,0,-,0,2,2,3,0,0,0,1,9
Brook Lopez,NJN,NJN vs. LAL,12/19/2009,2009-10,L,40,18,6,16,37.5,0,0,-,6,7,85.7,4,7,11,4,0,2,2,2,-22
Jason Richardson,PHX,PHX vs. WAS,12/19/2009,2009-10,W,25,22,10,18,55.6,1,4,25.0,1,1,100,1,5,6,2,1,0,1,1,23
Antawn Jamison,WAS,WAS @ PHX,12/19/2009,2009-10,L,29,15,7,15,46.7,1,4,25.0,0,0,-,1,3,4,0,0,0,0,1,-23
Andray Blatche,WAS,WAS @ PHX,12/19/2009,2009-10,L,22,7,3,9,33.3,0,0,-,1,1,100,5,4,9,0,0,1,3,4,-7
Nick Young,WAS,WAS @ PHX,12/19/2009,2009-10,L,28,20,6,9,66.7,2,3,66.7,6,6,100,0,5,5,1,0,1,0,4,-15
Steve Nash,PHX,PHX vs. WAS,12/19/2009,2009-10,W,30,15,6,12,50.0,0,2,0.0,3,3,100,1,6,7,15,0,0,3,1,25
Earl Clark,PHX,PHX vs. WAS,12/19/2009,2009-10,W,9,1,0,2,0.0,0,0,-,1,2,50.0,0,1,1,1,0,0,0,0,-4
Grant Hill,PHX,PHX vs. WAS,12/19/2009,2009-10,W,25,8,4,4,100,0,0,-,0,2,0.0,0,2,2,2,0,0,0,1,19
Brendan Haywood,WAS,WAS @ PHX,12/19/2009,2009-10,L,26,3,1,2,50.0,0,0,-,1,3,33.3,2,4,6,1,0,3,1,1,-17
Goran Dragic,PHX,PHX vs. WAS,12/19/2009,2009-10,W,23,12,4,7,57.1,1,2,50.0,3,4,75.0,2,2,4,3,1,0,1,3,3
Caron Butler,WAS,WAS @ PHX,12/19/2009,2009-10,L,28,10,4,9,44.4,1,2,50.0,1,2,50.0,1,3,4,3,1,0,3,3,-18
Earl Boykins,WAS,WAS @ PHX,12/19/2009,2009-10,L,14,1,0,4,0.0,0,1,0.0,1,1,100,0,0,0,2,0,0,0,0,-11
DeShawn Stevenson,WAS,WAS @ PHX,12/19/2009,2009-10,L,12,0,0,4,0.0,0,2,0.0,0,0,-,0,1,1,0,0,0,1,2,-8
Randy Foye,WAS,WAS @ PHX,12/19/2009,2009-10,L,19,13,3,7,42.9,1,4,25.0,6,6,100,0,1,1,4,0,0,1,3,-3
Channing Frye,PHX,PHX vs. WAS,12/19/2009,2009-10,W,27,14,5,11,45.5,3,7,42.9,1,2,50.0,1,6,7,1,0,0,1,2,19
Lou Amundson,PHX,PHX vs. WAS,12/19/2009,2009-10,W,25,8,4,7,57.1,0,0,-,0,0,-,0,5,5,0,0,2,1,4,9
Alando Tucker,PHX,PHX vs. WAS,12/19/2009,2009-10,W,12,7,2,6,33.3,0,2,0.0,3,4,75.0,1,0,1,0,0,0,1,1,-4
Jared Dudley,PHX,PHX vs. WAS,12/19/2009,2009-10,W,21,6,2,5,40.0,2,3,66.7,0,0,-,1,2,3,0,1,0,0,1,16
JaVale McGee,WAS,WAS @ PHX,12/19/2009,2009-10,L,19,2,1,5,20.0,0,0,-,0,2,0.0,1,2,3,0,1,2,0,0,-5
Dominic McGuire,WAS,WAS @ PHX,12/19/2009,2009-10,L,18,2,1,3,33.3,0,0,-,0,0,-,2,2,4,0,0,0,1,1,-2
Robin Lopez,PHX,PHX vs. WAS,12/19/2009,2009-10,W,12,5,2,4,50.0,0,0,-,1,2,50.0,1,2,3,0,1,0,2,2,-4
Gilbert Arenas,WAS,WAS @ PHX,12/19/2009,2009-10,L,24,22,6,21,28.6,3,5,60.0,7,8,87.5,1,3,4,3,2,1,2,4,-21
Amar'e Stoudemire,PHX,PHX vs. WAS,12/19/2009,2009-10,W,32,23,9,17,52.9,0,0,-,5,5,100,5,9,14,1,0,0,2,3,28
Marvin Williams,ATL,ATL @ CHI,12/19/2009,2009-10,L,31,4,1,7,14.3,0,1,0.0,2,2,100,2,5,7,1,2,2,0,0,-17
Jeff Teague,ATL,ATL @ CHI,12/19/2009,2009-10,L,6,0,0,2,0.0,0,2,0.0,0,0,-,0,0,0,0,0,0,0,2,-10
Luol Deng,CHI,CHI vs. ATL,12/19/2009,2009-10,W,45,21,8,17,47.1,0,1,0.0,5,7,71.4,3,9,12,6,1,2,4,2,11
Taj Gibson,CHI,CHI vs. ATL,12/19/2009,2009-10,W,25,10,5,9,55.6,0,0,-,0,0,-,3,5,8,1,0,2,3,3,-14
Joe Johnson,ATL,ATL @ CHI,12/19/2009,2009-10,L,48,40,16,32,50.0,5,7,71.4,3,4,75.0,1,5,6,4,0,0,2,2,5
Jamal Crawford,ATL,ATL @ CHI,12/19/2009,2009-10,L,37,14,5,10,50.0,1,2,50.0,3,3,100,0,7,7,2,1,0,3,3,7
Zaza Pachulia,ATL,ATL @ CHI,12/19/2009,2009-10,L,19,4,2,3,66.7,0,0,-,0,0,-,0,1,1,0,3,0,1,3,8
Brad Miller,CHI,CHI vs. ATL,12/19/2009,2009-10,W,22,2,1,3,33.3,0,0,-,0,0,-,0,5,5,1,0,0,3,2,5
Derrick Rose,CHI,CHI vs. ATL,12/19/2009,2009-10,W,43,32,14,24,58.3,0,1,0.0,4,6,66.7,1,3,4,6,0,0,0,0,4
Maurice Evans,ATL,ATL @ CHI,12/19/2009,2009-10,L,13,3,1,3,33.3,0,1,0.0,1,1,100,1,2,3,0,0,0,0,3,0
John Salmons,CHI,CHI vs. ATL,12/19/2009,2009-10,W,46,16,5,13,38.5,2,4,50.0,4,6,66.7,0,3,3,3,2,1,0,5,9
James Johnson,CHI,CHI vs. ATL,12/19/2009,2009-10,W,5,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,1,0,0,-4
Mike Bibby,ATL,ATL @ CHI,12/19/2009,2009-10,L,33,10,3,8,37.5,2,6,33.3,2,2,100,0,0,0,4,0,0,2,4,-4
Josh Smith,ATL,ATL @ CHI,12/19/2009,2009-10,L,29,8,2,12,16.7,0,0,-,4,4,100,2,3,5,1,0,2,0,4,3
Kirk Hinrich,CHI,CHI vs. ATL,12/19/2009,2009-10,W,35,13,5,9,55.6,1,2,50.0,2,2,100,0,2,2,4,1,0,0,4,6
Joakim Noah,CHI,CHI vs. ATL,12/19/2009,2009-10,W,44,7,1,5,20.0,0,0,-,5,6,83.3,4,7,11,2,1,2,1,5,-2
Al Horford,ATL,ATL @ CHI,12/19/2009,2009-10,L,48,15,6,10,60.0,0,0,-,3,4,75.0,6,6,12,3,0,3,5,4,-7
Luther Head,IND,IND @ SAS,12/19/2009,2009-10,L,21,9,4,6,66.7,1,2,50.0,0,0,-,0,1,1,0,1,0,0,1,11
Earl Watson,IND,IND @ SAS,12/19/2009,2009-10,L,23,3,1,5,20.0,1,1,100,0,0,-,2,3,5,5,2,0,1,1,13
Dahntay Jones,IND,IND @ SAS,12/19/2009,2009-10,L,26,3,0,2,0.0,0,1,0.0,3,4,75.0,1,0,1,0,0,0,2,4,-5
Roy Hibbert,IND,IND @ SAS,12/19/2009,2009-10,L,35,20,9,15,60.0,0,0,-,2,2,100,2,5,7,3,1,6,2,4,12
Antonio McDyess,SAS,SAS vs. IND,12/19/2009,2009-10,W,24,2,1,4,25.0,0,0,-,0,2,0.0,5,3,8,1,2,0,0,0,-20
Troy Murphy,IND,IND @ SAS,12/19/2009,2009-10,L,28,21,8,13,61.5,3,4,75.0,2,2,100,1,6,7,1,0,1,1,5,3
Malik Hairston,SAS,SAS vs. IND,12/19/2009,2009-10,W,1,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,2
Roger Mason Jr.,SAS,SAS vs. IND,12/19/2009,2009-10,W,23,6,3,8,37.5,0,3,0.0,0,0,-,0,0,0,1,0,0,0,2,4
Manu Ginobili,SAS,SAS vs. IND,12/19/2009,2009-10,W,25,13,3,8,37.5,1,3,33.3,6,6,100,1,2,3,2,0,0,4,3,7
Mike Dunleavy,IND,IND @ SAS,12/19/2009,2009-10,L,27,11,4,10,40.0,0,5,0.0,3,3,100,0,5,5,0,1,0,0,1,2
Brandon Rush,IND,IND @ SAS,12/19/2009,2009-10,L,29,9,4,8,50.0,1,2,50.0,0,0,-,0,4,4,1,0,2,0,1,-15
Keith Bogans,SAS,SAS vs. IND,12/19/2009,2009-10,W,25,14,6,8,75.0,2,3,66.7,0,0,-,0,3,3,2,1,0,0,0,-8
Tyler Hansbrough,IND,IND @ SAS,12/19/2009,2009-10,L,23,9,3,9,33.3,0,1,0.0,3,3,100,1,5,6,0,0,0,1,4,-5
George Hill,SAS,SAS vs. IND,12/19/2009,2009-10,W,27,12,3,7,42.9,1,2,50.0,5,8,62.5,1,5,6,3,1,0,0,3,15
T.J. Ford,IND,IND @ SAS,12/19/2009,2009-10,L,25,14,6,12,50.0,0,1,0.0,2,4,50.0,0,2,2,5,0,1,2,1,-16
Tim Duncan,SAS,SAS vs. IND,12/19/2009,2009-10,W,31,19,8,18,44.4,0,0,-,3,5,60.0,8,8,16,3,2,3,2,4,-4
Richard Jefferson,SAS,SAS vs. IND,12/19/2009,2009-10,W,25,10,4,8,50.0,0,1,0.0,2,2,100,0,3,3,2,0,0,0,4,11
Jeff Foster,IND,IND @ SAS,12/19/2009,2009-10,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-5
Matt Bonner,SAS,SAS vs. IND,12/19/2009,2009-10,W,5,7,3,4,75.0,1,2,50.0,0,1,0.0,0,2,2,0,0,0,1,0,10
Tony Parker,SAS,SAS vs. IND,12/19/2009,2009-10,W,34,15,4,17,23.5,0,1,0.0,7,12,58.3,0,2,2,4,1,1,1,1,-16
DeJuan Blair,SAS,SAS vs. IND,12/19/2009,2009-10,W,20,2,1,3,33.3,0,0,-,0,2,0.0,3,5,8,0,1,0,0,1,4
Chris Kaman,LAC,LAC @ PHI,12/19/2009,2009-10,W,36,24,11,17,64.7,0,1,0.0,2,3,66.7,5,6,11,4,0,2,1,6,5
Rasual Butler,LAC,LAC @ PHI,12/19/2009,2009-10,W,28,18,7,11,63.6,2,4,50.0,2,2,100,0,4,4,1,1,0,1,0,2
Elton Brand,PHI,PHI vs. LAC,12/19/2009,2009-10,L,36,14,7,13,53.8,0,0,-,0,1,0.0,1,2,3,1,1,0,0,4,-3
Willie Green,PHI,PHI vs. LAC,12/19/2009,2009-10,L,36,12,5,7,71.4,0,0,-,2,3,66.7,1,2,3,7,2,0,1,3,-12
Lou Williams,PHI,PHI vs. LAC,12/19/2009,2009-10,L,24,6,2,9,22.2,0,4,0.0,2,2,100,1,1,2,4,0,0,0,1,-1
Mardy Collins,LAC,LAC @ PHI,12/19/2009,2009-10,W,26,6,2,6,33.3,0,0,-,2,2,100,0,1,1,1,0,0,1,2,-2
Eric Gordon,LAC,LAC @ PHI,12/19/2009,2009-10,W,41,17,6,12,50.0,3,8,37.5,2,2,100,0,3,3,2,2,0,4,1,-1
Al Thornton,LAC,LAC @ PHI,12/19/2009,2009-10,W,39,12,6,13,46.2,0,0,-,0,1,0.0,3,1,4,1,0,1,3,6,12
Andre Iguodala,PHI,PHI vs. LAC,12/19/2009,2009-10,L,50,20,6,14,42.9,1,3,33.3,7,8,87.5,2,7,9,7,4,0,3,2,0
Marreese Speights,PHI,PHI vs. LAC,12/19/2009,2009-10,L,35,28,11,20,55.0,0,1,0.0,6,9,66.7,7,2,9,1,0,0,1,3,-4
Sebastian Telfair,LAC,LAC @ PHI,12/19/2009,2009-10,W,11,4,1,2,50.0,0,1,0.0,2,2,100,0,0,0,1,0,0,1,3,4
Thaddeus Young,PHI,PHI vs. LAC,12/19/2009,2009-10,L,45,19,9,17,52.9,1,3,33.3,0,0,-,0,8,8,2,0,0,0,1,-6
Jason Kapono,PHI,PHI vs. LAC,12/19/2009,2009-10,L,7,5,2,4,50.0,1,2,50.0,0,0,-,0,0,0,0,0,0,0,1,0
Marcus Camby,LAC,LAC @ PHI,12/19/2009,2009-10,W,43,11,5,7,71.4,0,0,-,1,2,50.0,3,19,22,3,0,3,1,1,-3
Jrue Holiday,PHI,PHI vs. LAC,12/19/2009,2009-10,L,23,0,0,6,0.0,0,1,0.0,0,0,-,0,0,0,3,3,0,0,1,2
Baron Davis,LAC,LAC @ PHI,12/19/2009,2009-10,W,39,20,8,19,42.1,1,2,50.0,3,4,75.0,0,2,2,13,1,0,1,2,8
Samuel Dalembert,PHI,PHI vs. LAC,12/19/2009,2009-10,L,11,3,1,4,25.0,0,0,-,1,1,100,2,4,6,1,0,1,3,5,-1
Mike Conley,MEM,MEM vs. IND,12/18/2009,2009-10,W,36,19,7,11,63.6,5,6,83.3,0,2,0.0,2,3,5,8,0,0,3,2,22
Sam Young,MEM,MEM vs. IND,12/18/2009,2009-10,W,16,2,1,5,20.0,0,0,-,0,0,-,1,0,1,1,0,0,1,1,0
Hasheem Thabeet,MEM,MEM vs. IND,12/18/2009,2009-10,W,10,2,1,2,50.0,0,0,-,0,1,0.0,1,1,2,0,0,1,1,2,-6
Rudy Gay,MEM,MEM vs. IND,12/18/2009,2009-10,W,34,18,6,16,37.5,0,1,0.0,6,6,100,3,0,3,0,4,0,1,5,16
Jeff Foster,IND,IND @ MEM,12/18/2009,2009-10,L,18,2,1,5,20.0,0,0,-,0,0,-,2,3,5,1,0,0,0,1,1
Mike Dunleavy,IND,IND @ MEM,12/18/2009,2009-10,L,26,16,6,12,50.0,1,3,33.3,3,6,50.0,1,0,1,2,1,0,0,3,-20
Earl Watson,IND,IND @ MEM,12/18/2009,2009-10,L,27,10,3,9,33.3,1,4,25.0,3,4,75.0,0,8,8,2,1,0,1,0,10
Jamaal Tinsley,MEM,MEM vs. IND,12/18/2009,2009-10,W,11,3,1,3,33.3,1,1,100,0,0,-,0,2,2,0,0,0,1,1,-11
Tyler Hansbrough,IND,IND @ MEM,12/18/2009,2009-10,L,22,14,4,13,30.8,0,0,-,6,6,100,2,2,4,2,2,0,0,3,7
Dahntay Jones,IND,IND @ MEM,12/18/2009,2009-10,L,31,14,6,6,100,0,0,-,2,4,50.0,2,3,5,3,1,1,1,2,7
Marc Gasol,MEM,MEM vs. IND,12/18/2009,2009-10,W,33,17,6,12,50.0,0,0,-,5,7,71.4,4,10,14,5,1,0,1,5,12
Brandon Rush,IND,IND @ MEM,12/18/2009,2009-10,L,32,7,3,10,30.0,1,6,16.7,0,0,-,2,3,5,2,2,0,2,1,-13
DeMarre Carroll,MEM,MEM vs. IND,12/18/2009,2009-10,W,14,0,0,1,0.0,0,0,-,0,0,-,0,1,1,0,0,0,1,2,-5
Roy Hibbert,IND,IND @ MEM,12/18/2009,2009-10,L,16,6,2,3,66.7,0,0,-,2,2,100,0,1,1,1,0,0,3,4,-13
T.J. Ford,IND,IND @ MEM,12/18/2009,2009-10,L,23,16,7,13,53.8,0,2,0.0,2,2,100,2,1,3,1,0,0,1,3,-26
AJ Price,IND,IND @ MEM,12/18/2009,2009-10,L,4,0,0,2,0.0,0,1,0.0,0,0,-,1,1,2,0,0,0,0,1,3
Troy Murphy,IND,IND @ MEM,12/18/2009,2009-10,L,35,9,3,12,25.0,0,5,0.0,3,3,100,2,6,8,1,0,0,2,2,-20
Zach Randolph,MEM,MEM vs. IND,12/18/2009,2009-10,W,41,26,11,20,55.0,0,2,0.0,4,5,80.0,3,13,16,3,0,3,5,3,19
Solomon Jones,IND,IND @ MEM,12/18/2009,2009-10,L,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,1,2,-1
O.J. Mayo,MEM,MEM vs. IND,12/18/2009,2009-10,W,46,20,9,19,47.4,2,4,50.0,0,0,-,0,4,4,6,2,1,2,2,18
Will Bynum,DET,DET @ OKC,12/18/2009,2009-10,L,25,12,6,9,66.7,0,0,-,0,0,-,0,4,4,6,1,0,1,4,-15
Rodney Stuckey,DET,DET @ OKC,12/18/2009,2009-10,L,37,31,11,24,45.8,0,2,0.0,9,9,100,1,4,5,3,1,0,4,4,-5
Nenad Krstic,OKC,OKC vs. DET,12/18/2009,2009-10,W,16,10,5,9,55.6,0,0,-,0,0,-,3,5,8,1,0,3,2,0,-5
Jeff Green,OKC,OKC vs. DET,12/18/2009,2009-10,W,40,19,6,13,46.2,2,4,50.0,5,7,71.4,0,2,2,4,2,1,1,1,10
Kevin Durant,OKC,OKC vs. DET,12/18/2009,2009-10,W,39,27,7,17,41.2,2,6,33.3,11,15,73.3,1,5,6,1,0,1,3,4,4
Austin Daye,DET,DET @ OKC,12/18/2009,2009-10,L,20,4,1,3,33.3,1,2,50.0,1,2,50.0,0,0,0,0,0,1,1,6,-6
