Player,Team,Match Up,Game Date,Season,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-
Boris Diaw,PHX,PHX @ IND,11/05/2008,2008-09,W,30,14,7,15,46.7,0,2,0.0,0,1,0.0,3,2,5,5,0,3,1,3,6
Raja Bell,PHX,PHX @ IND,11/05/2008,2008-09,W,37,10,4,8,50.0,1,4,25.0,1,2,50.0,0,3,3,3,1,0,1,3,4
Leandro Barbosa,PHX,PHX @ IND,11/05/2008,2008-09,W,23,11,4,9,44.4,3,6,50.0,0,0,-,0,4,4,4,2,0,3,3,11
Steve Nash,PHX,PHX @ IND,11/05/2008,2008-09,W,33,7,2,5,40.0,1,1,100,2,3,66.7,0,3,3,6,1,0,3,1,4
T.J. Ford,IND,IND vs. PHX,11/05/2008,2008-09,L,38,23,9,18,50.0,0,3,0.0,5,7,71.4,0,2,2,3,0,0,0,3,-13
Danny Granger,IND,IND vs. PHX,11/05/2008,2008-09,L,39,23,7,16,43.8,3,5,60.0,6,7,85.7,0,3,3,2,1,2,5,6,-3
Roy Hibbert,IND,IND vs. PHX,11/05/2008,2008-09,L,14,2,1,5,20.0,0,0,-,0,0,-,1,1,2,2,1,0,0,3,-2
Marquis Daniels,IND,IND vs. PHX,11/05/2008,2008-09,L,38,19,8,19,42.1,1,6,16.7,2,3,66.7,3,5,8,0,2,0,0,1,-4
Brandon Rush,IND,IND vs. PHX,11/05/2008,2008-09,L,20,9,4,7,57.1,1,1,100,0,0,-,1,1,2,0,0,1,2,2,-19
Travis Diener,IND,IND vs. PHX,11/05/2008,2008-09,L,8,2,1,2,50.0,0,1,0.0,0,0,-,0,2,2,1,1,0,1,0,3
Jeff Foster,IND,IND vs. PHX,11/05/2008,2008-09,L,31,5,1,1,100,0,0,-,3,6,50.0,2,2,4,2,1,0,1,6,-8
Goran Dragic,PHX,PHX @ IND,11/05/2008,2008-09,W,15,2,1,4,25.0,0,0,-,0,0,-,0,2,2,2,3,0,0,2,6
Troy Murphy,IND,IND vs. PHX,11/05/2008,2008-09,L,30,12,4,10,40.0,4,7,57.1,0,0,-,1,9,10,4,1,0,3,2,-4
Shaquille O'Neal,PHX,PHX @ IND,11/05/2008,2008-09,W,12,3,1,2,50.0,0,0,-,1,4,25.0,1,5,6,1,0,0,1,4,1
Lou Amundson,PHX,PHX @ IND,11/05/2008,2008-09,W,10,6,2,3,66.7,0,0,-,2,2,100,3,2,5,0,1,0,0,1,2
Maceo Baston,IND,IND vs. PHX,11/05/2008,2008-09,L,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,2
Grant Hill,PHX,PHX @ IND,11/05/2008,2008-09,W,36,11,5,10,50.0,0,1,0.0,1,2,50.0,0,4,4,3,1,4,3,3,5
Amar'e Stoudemire,PHX,PHX @ IND,11/05/2008,2008-09,W,44,49,17,21,81.0,0,2,0.0,15,15,100,1,10,11,6,5,2,4,3,11
Jarrett Jack,IND,IND vs. PHX,11/05/2008,2008-09,L,21,8,2,5,40.0,0,2,0.0,4,4,100,0,3,3,2,1,0,3,0,-2
Stephen Jackson,GSW,GSW vs. DEN,11/05/2008,2008-09,W,44,29,8,22,36.4,1,9,11.1,12,13,92.3,1,2,3,7,1,0,5,4,7
Kelenna Azubuike,GSW,GSW vs. DEN,11/05/2008,2008-09,W,44,22,8,17,47.1,1,6,16.7,5,7,71.4,3,5,8,4,2,1,0,1,21
Chris Andersen,DEN,DEN @ GSW,11/05/2008,2008-09,L,18,9,4,5,80.0,0,0,-,1,1,100,0,4,4,1,0,2,1,4,-13
Ronny Turiaf,GSW,GSW vs. DEN,11/05/2008,2008-09,W,20,7,2,4,50.0,0,0,-,3,4,75.0,0,4,4,2,1,2,0,3,-6
Anthony Carter,DEN,DEN @ GSW,11/05/2008,2008-09,L,38,6,3,9,33.3,0,3,0.0,0,0,-,1,2,3,11,5,0,4,4,3
Marco Belinelli,GSW,GSW vs. DEN,11/05/2008,2008-09,W,4,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,3
Brandan Wright,GSW,GSW vs. DEN,11/05/2008,2008-09,W,32,18,7,9,77.8,0,0,-,4,7,57.1,6,7,13,0,0,3,1,3,24
DeMarcus Nelson,GSW,GSW vs. DEN,11/05/2008,2008-09,W,6,4,2,2,100,0,0,-,0,0,-,0,1,1,0,1,0,1,0,-10
Dahntay Jones,DEN,DEN @ GSW,11/05/2008,2008-09,L,21,15,5,10,50.0,0,0,-,5,5,100,1,0,1,0,1,0,3,3,2
Nene,DEN,DEN @ GSW,11/05/2008,2008-09,L,34,19,6,8,75.0,0,0,-,7,7,100,7,8,15,1,1,3,4,5,2
Al Harrington,GSW,GSW vs. DEN,11/05/2008,2008-09,W,16,3,1,4,25.0,0,1,0.0,1,2,50.0,1,0,1,2,1,0,0,4,-14
Andris Biedrins,GSW,GSW vs. DEN,11/05/2008,2008-09,W,32,12,6,14,42.9,0,0,-,0,3,0.0,5,6,11,2,0,5,2,6,5
JR Smith,DEN,DEN @ GSW,11/05/2008,2008-09,L,29,5,2,9,22.2,1,6,16.7,0,0,-,0,3,3,4,1,0,4,2,-9
Renaldo Balkman,DEN,DEN @ GSW,11/05/2008,2008-09,L,6,0,0,2,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,3,-11
Linas Kleiza,DEN,DEN @ GSW,11/05/2008,2008-09,L,19,8,2,7,28.6,1,2,50.0,3,4,75.0,1,4,5,1,0,0,0,0,-20
Kenyon Martin,DEN,DEN @ GSW,11/05/2008,2008-09,L,34,11,4,8,50.0,0,0,-,3,5,60.0,1,6,7,2,2,1,2,4,5
Carmelo Anthony,DEN,DEN @ GSW,11/05/2008,2008-09,L,41,28,13,30,43.3,0,4,0.0,2,3,66.7,3,5,8,5,0,0,2,3,-9
C.J. Watson,GSW,GSW vs. DEN,11/05/2008,2008-09,W,42,14,7,16,43.8,0,0,-,0,0,-,1,4,5,4,2,0,1,1,20
Mike Miller,MIN,MIN vs. SAS,11/05/2008,2008-09,L,48,25,10,19,52.6,5,7,71.4,0,0,-,2,5,7,6,0,0,1,2,-8
Michael Finley,SAS,SAS @ MIN,11/05/2008,2008-09,W,33,3,1,9,11.1,1,5,20.0,0,0,-,0,5,5,1,2,0,2,3,12
Corey Brewer,MIN,MIN vs. SAS,11/05/2008,2008-09,L,38,15,5,11,45.5,0,2,0.0,5,5,100,2,2,4,0,2,1,2,4,-9
Bruce Bowen,SAS,SAS @ MIN,11/05/2008,2008-09,W,34,3,1,1,100,1,1,100,0,0,-,0,3,3,2,1,0,1,4,-2
Kevin Love,MIN,MIN vs. SAS,11/05/2008,2008-09,L,37,14,4,13,30.8,1,2,50.0,5,6,83.3,4,5,9,2,0,3,0,2,2
George Hill,SAS,SAS @ MIN,11/05/2008,2008-09,W,10,2,0,2,0.0,0,0,-,2,4,50.0,0,3,3,3,0,0,0,3,-6
Sebastian Telfair,MIN,MIN vs. SAS,11/05/2008,2008-09,L,30,8,3,6,50.0,0,0,-,2,2,100,0,3,3,10,1,0,1,6,-5
Craig Smith,MIN,MIN vs. SAS,11/05/2008,2008-09,L,11,8,2,3,66.7,0,0,-,4,5,80.0,0,0,0,0,0,0,1,3,-2
Al Jefferson,MIN,MIN vs. SAS,11/05/2008,2008-09,L,47,30,12,27,44.4,0,0,-,6,9,66.7,2,12,14,3,1,2,1,4,-2
Fabricio Oberto,SAS,SAS @ MIN,11/05/2008,2008-09,W,31,2,1,2,50.0,0,0,-,0,0,-,0,2,2,3,0,0,1,5,1
Kevin Ollie,MIN,MIN vs. SAS,11/05/2008,2008-09,L,0,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,0
Matt Bonner,SAS,SAS @ MIN,11/05/2008,2008-09,W,6,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,0,3
Tony Parker,SAS,SAS @ MIN,11/05/2008,2008-09,W,51,55,22,36,61.1,2,3,66.7,9,10,90.0,0,7,7,10,0,0,4,0,7
Randy Foye,MIN,MIN vs. SAS,11/05/2008,2008-09,L,45,11,5,11,45.5,1,3,33.3,0,0,-,1,4,5,9,1,1,2,4,7
Rashad McCants,MIN,MIN vs. SAS,11/05/2008,2008-09,L,13,7,3,8,37.5,1,5,20.0,0,0,-,0,1,1,1,0,1,1,1,3
Tim Duncan,SAS,SAS @ MIN,11/05/2008,2008-09,W,48,30,12,26,46.2,0,0,-,6,7,85.7,6,10,16,3,0,1,4,5,-3
Roger Mason Jr.,SAS,SAS @ MIN,11/05/2008,2008-09,W,44,26,9,16,56.3,2,4,50.0,6,6,100,2,2,4,2,0,0,0,4,1
Ryan Gomes,MIN,MIN vs. SAS,11/05/2008,2008-09,L,21,7,3,8,37.5,0,0,-,1,1,100,0,3,3,4,0,0,1,0,-6
Kurt Thomas,SAS,SAS @ MIN,11/05/2008,2008-09,W,13,0,0,0,-,0,0,-,0,0,-,1,2,3,0,0,1,0,1,1
Ime Udoka,SAS,SAS @ MIN,11/05/2008,2008-09,W,21,8,4,5,80.0,0,0,-,0,1,0.0,0,2,2,1,0,0,0,0,6
Jason Kapono,TOR,TOR vs. DET,11/05/2008,2008-09,L,23,2,0,6,0.0,0,3,0.0,2,2,100,1,4,5,3,0,0,1,2,-6
Jamario Moon,TOR,TOR vs. DET,11/05/2008,2008-09,L,32,5,2,3,66.7,1,2,50.0,0,0,-,0,4,4,0,2,0,2,1,-3
Rodney Stuckey,DET,DET @ TOR,11/05/2008,2008-09,W,32,14,6,14,42.9,0,0,-,2,3,66.7,1,1,2,5,0,0,1,5,10
Rasheed Wallace,DET,DET @ TOR,11/05/2008,2008-09,W,36,11,4,12,33.3,1,3,33.3,2,2,100,3,9,12,3,0,1,0,3,-4
Chris Bosh,TOR,TOR vs. DET,11/05/2008,2008-09,L,45,26,11,24,45.8,0,2,0.0,4,5,80.0,4,9,13,1,1,0,2,2,-6
Joey Graham,TOR,TOR vs. DET,11/05/2008,2008-09,L,5,0,0,1,0.0,0,0,-,0,0,-,0,2,2,0,0,0,0,0,-7
Kris Humphries,TOR,TOR vs. DET,11/05/2008,2008-09,L,1,3,1,1,100,0,0,-,1,1,100,0,0,0,0,0,0,0,0,4
Will Bynum,DET,DET @ TOR,11/05/2008,2008-09,W,16,5,2,4,50.0,0,0,-,1,1,100,0,1,1,2,0,0,2,1,-3
Richard Hamilton,DET,DET @ TOR,11/05/2008,2008-09,W,37,22,7,18,38.9,0,2,0.0,8,9,88.9,0,3,3,5,0,0,2,1,0
Will Solomon,TOR,TOR vs. DET,11/05/2008,2008-09,L,12,4,2,3,66.7,0,0,-,0,0,-,0,0,0,3,0,0,1,2,-4
Jason Maxiell,DET,DET @ TOR,11/05/2008,2008-09,W,21,6,3,6,50.0,0,0,-,0,0,-,2,3,5,0,2,2,0,1,7
Anthony Parker,TOR,TOR vs. DET,11/05/2008,2008-09,L,36,9,3,9,33.3,2,3,66.7,1,1,100,0,3,3,2,0,1,1,0,2
Kwame Brown,DET,DET @ TOR,11/05/2008,2008-09,W,18,3,1,4,25.0,0,0,-,1,1,100,1,3,4,0,0,0,0,1,6
Walter Herrmann,DET,DET @ TOR,11/05/2008,2008-09,W,13,4,2,6,33.3,0,3,0.0,0,0,-,1,3,4,0,0,0,0,1,-1
Tayshaun Prince,DET,DET @ TOR,11/05/2008,2008-09,W,39,27,10,13,76.9,2,3,66.7,5,6,83.3,1,8,9,3,1,2,0,0,10
Amir Johnson,DET,DET @ TOR,11/05/2008,2008-09,W,17,6,3,4,75.0,0,0,-,0,0,-,1,2,3,1,3,0,0,4,3
Andrea Bargnani,TOR,TOR vs. DET,11/05/2008,2008-09,L,21,12,5,6,83.3,2,2,100,0,0,-,1,3,4,1,0,1,0,4,-15
Jose Calderon,TOR,TOR vs. DET,11/05/2008,2008-09,L,36,24,7,12,58.3,1,3,33.3,9,9,100,0,4,4,8,0,0,1,1,-3
Alex Acker,DET,DET @ TOR,11/05/2008,2008-09,W,5,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,0,-1
Jermaine O'Neal,TOR,TOR vs. DET,11/05/2008,2008-09,L,29,8,3,10,30.0,0,0,-,2,3,66.7,0,3,3,0,0,1,3,3,3
Arron Afflalo,DET,DET @ TOR,11/05/2008,2008-09,W,7,2,1,3,33.3,0,0,-,0,0,-,0,0,0,1,0,0,0,1,8
Peja Stojakovic,NOH,NOH vs. ATL,11/05/2008,2008-09,L,37,8,3,13,23.1,2,7,28.6,0,0,-,0,6,6,4,1,0,2,1,2
James Posey,NOH,NOH vs. ATL,11/05/2008,2008-09,L,28,10,3,8,37.5,2,6,33.3,2,2,100,1,1,2,1,1,0,1,4,-4
Maurice Evans,ATL,ATL @ NOH,11/05/2008,2008-09,W,18,8,3,5,60.0,2,3,66.7,0,0,-,0,0,0,1,0,0,0,2,3
Mike James,NOH,NOH vs. ATL,11/05/2008,2008-09,L,11,2,1,2,50.0,0,0,-,0,0,-,0,1,1,1,1,0,1,0,-14
Hilton Armstrong,NOH,NOH vs. ATL,11/05/2008,2008-09,L,13,3,1,3,33.3,0,0,-,1,2,50.0,1,1,2,1,1,0,2,4,0
David West,NOH,NOH vs. ATL,11/05/2008,2008-09,L,38,15,6,13,46.2,1,1,100,2,2,100,2,5,7,5,1,2,2,1,-4
Flip Murray,ATL,ATL @ NOH,11/05/2008,2008-09,W,26,14,5,10,50.0,3,6,50.0,1,4,25.0,2,1,3,3,2,0,1,2,7
Acie Law,ATL,ATL @ NOH,11/05/2008,2008-09,W,12,1,0,3,0.0,0,3,0.0,1,2,50.0,1,1,2,2,0,0,1,0,7
Marvin Williams,ATL,ATL @ NOH,11/05/2008,2008-09,W,32,11,4,6,66.7,3,3,100,0,0,-,0,7,7,0,1,0,2,1,6
Devin Brown,NOH,NOH vs. ATL,11/05/2008,2008-09,L,8,0,0,3,0.0,0,0,-,0,0,-,0,2,2,0,1,0,0,0,-1
Zaza Pachulia,ATL,ATL @ NOH,11/05/2008,2008-09,W,16,0,0,3,0.0,0,0,-,0,0,-,1,3,4,0,0,0,1,3,3
Joe Johnson,ATL,ATL @ NOH,11/05/2008,2008-09,W,36,24,10,21,47.6,2,6,33.3,2,2,100,3,4,7,4,0,0,3,4,4
Josh Smith,ATL,ATL @ NOH,11/05/2008,2008-09,W,40,11,5,14,35.7,1,5,20.0,0,0,-,4,7,11,1,2,3,4,4,13
Chris Paul,NOH,NOH vs. ATL,11/05/2008,2008-09,L,37,22,8,15,53.3,2,4,50.0,4,5,80.0,2,3,5,11,3,0,2,3,6
Tyson Chandler,NOH,NOH vs. ATL,11/05/2008,2008-09,L,35,9,3,3,100,0,0,-,3,4,75.0,2,5,7,1,0,3,2,5,-8
Rasual Butler,NOH,NOH vs. ATL,11/05/2008,2008-09,L,13,4,2,4,50.0,0,1,0.0,0,0,-,0,2,2,0,0,0,1,0,-13
Al Horford,ATL,ATL @ NOH,11/05/2008,2008-09,W,33,10,4,7,57.1,0,0,-,2,4,50.0,1,7,8,4,1,1,1,2,2
Mike Bibby,ATL,ATL @ NOH,11/05/2008,2008-09,W,27,8,3,10,30.0,1,4,25.0,1,1,100,1,2,3,4,1,0,1,2,-5
Morris Peterson,NOH,NOH vs. ATL,11/05/2008,2008-09,L,20,6,3,7,42.9,0,1,0.0,0,0,-,0,1,1,0,0,0,1,0,-4
Kyle Weaver,OKC,OKC vs. BOS,11/05/2008,2008-09,L,5,0,0,0,-,0,0,-,0,0,-,0,1,1,2,0,0,1,1,-3
Earl Watson,OKC,OKC vs. BOS,11/05/2008,2008-09,L,24,7,1,6,16.7,1,1,100,4,4,100,2,5,7,5,0,0,2,3,-7
Kevin Durant,OKC,OKC vs. BOS,11/05/2008,2008-09,L,32,17,6,15,40.0,0,1,0.0,5,6,83.3,1,1,2,2,1,1,3,0,-1
Kendrick Perkins,BOS,BOS @ OKC,11/05/2008,2008-09,W,33,10,4,9,44.4,0,1,0.0,2,4,50.0,3,6,9,3,1,4,2,3,9
Eddie House,BOS,BOS @ OKC,11/05/2008,2008-09,W,15,7,1,4,25.0,1,3,33.3,4,4,100,0,1,1,0,0,0,0,0,7
Chris Wilcox,OKC,OKC vs. BOS,11/05/2008,2008-09,L,28,5,2,5,40.0,0,0,-,1,2,50.0,2,6,8,0,0,0,2,3,-7
Desmond Mason,OKC,OKC vs. BOS,11/05/2008,2008-09,L,24,8,4,9,44.4,0,0,-,0,1,0.0,2,2,4,0,0,1,3,3,-12
Joe Smith,OKC,OKC vs. BOS,11/05/2008,2008-09,L,25,9,4,9,44.4,0,1,0.0,1,2,50.0,2,3,5,1,1,0,0,2,-4
Glen Davis,BOS,BOS @ OKC,11/05/2008,2008-09,W,15,1,0,3,0.0,0,0,-,1,2,50.0,1,4,5,1,0,1,0,2,4
Damien Wilkins,OKC,OKC vs. BOS,11/05/2008,2008-09,L,10,0,0,3,0.0,0,0,-,0,0,-,0,1,1,1,0,0,0,0,-7
Kevin Garnett,BOS,BOS @ OKC,11/05/2008,2008-09,W,29,17,8,14,57.1,0,0,-,1,1,100,1,7,8,0,2,0,1,2,-3
Ray Allen,BOS,BOS @ OKC,11/05/2008,2008-09,W,38,18,7,17,41.2,3,6,50.0,1,2,50.0,2,7,9,4,2,0,2,2,2
Leon Powe,BOS,BOS @ OKC,11/05/2008,2008-09,W,18,11,3,6,50.0,0,0,-,5,5,100,3,1,4,1,1,0,1,3,18
Nick Collison,OKC,OKC vs. BOS,11/05/2008,2008-09,L,25,2,1,6,16.7,0,0,-,0,0,-,1,5,6,1,0,2,0,5,-9
Rajon Rondo,BOS,BOS @ OKC,11/05/2008,2008-09,W,33,4,2,2,100,0,0,-,0,2,0.0,0,2,2,11,2,0,3,2,4
Jeff Green,OKC,OKC vs. BOS,11/05/2008,2008-09,L,30,14,5,13,38.5,2,5,40.0,2,2,100,0,6,6,2,1,1,1,2,-6
Tony Allen,BOS,BOS @ OKC,11/05/2008,2008-09,W,18,8,4,8,50.0,0,1,0.0,0,0,-,1,1,2,0,1,0,2,3,4
Paul Pierce,BOS,BOS @ OKC,11/05/2008,2008-09,W,40,20,7,20,35.0,3,6,50.0,3,3,100,1,8,9,5,1,0,1,2,20
Johan Petro,OKC,OKC vs. BOS,11/05/2008,2008-09,L,18,8,4,5,80.0,0,0,-,0,0,-,0,1,1,0,1,0,1,1,-6
Russell Westbrook,OKC,OKC vs. BOS,11/05/2008,2008-09,L,19,13,4,13,30.8,3,5,60.0,2,2,100,3,2,5,1,1,0,2,3,-3
Wilson Chandler,NYK,NYK vs. CHA,11/05/2008,2008-09,W,36,18,6,13,46.2,1,4,25.0,5,5,100,1,6,7,1,1,3,1,2,9
Shannon Brown,CHA,CHA @ NYK,11/05/2008,2008-09,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,1,-14
Adam Morrison,CHA,CHA @ NYK,11/05/2008,2008-09,L,5,2,1,2,50.0,0,0,-,0,0,-,0,0,0,0,0,0,2,0,-12
Malik Rose,NYK,NYK vs. CHA,11/05/2008,2008-09,W,4,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,2,0,8
Anthony Roberson,NYK,NYK vs. CHA,11/05/2008,2008-09,W,6,0,0,1,0.0,0,1,0.0,0,0,-,0,0,0,1,0,0,0,0,3
Jared Dudley,CHA,CHA @ NYK,11/05/2008,2008-09,L,27,13,6,10,60.0,0,0,-,1,1,100,1,1,2,1,3,0,0,2,10
D.J. Augustin,CHA,CHA @ NYK,11/05/2008,2008-09,L,26,14,5,13,38.5,2,3,66.7,2,2,100,1,3,4,4,2,0,2,1,-8
Linton Johnson,CHA,CHA @ NYK,11/05/2008,2008-09,L,3,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-3
David Lee,NYK,NYK vs. CHA,11/05/2008,2008-09,W,30,8,4,11,36.4,0,0,-,0,0,-,1,3,4,2,1,0,2,2,11
Raymond Felton,CHA,CHA @ NYK,11/05/2008,2008-09,L,40,18,9,16,56.3,0,0,-,0,0,-,2,0,2,6,3,0,3,3,9
Chris Duhon,NYK,NYK vs. CHA,11/05/2008,2008-09,W,39,7,3,5,60.0,1,2,50.0,0,0,-,1,2,3,6,1,0,1,1,4
Nazr Mohammed,CHA,CHA @ NYK,11/05/2008,2008-09,L,3,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-12
Jason Richardson,CHA,CHA @ NYK,11/05/2008,2008-09,L,42,17,7,21,33.3,0,4,0.0,3,3,100,5,4,9,2,2,0,2,3,9
Jamal Crawford,NYK,NYK vs. CHA,11/05/2008,2008-09,W,34,16,5,11,45.5,4,7,57.1,2,3,66.7,0,0,0,5,1,0,3,1,-2
Matt Carroll,CHA,CHA @ NYK,11/05/2008,2008-09,L,5,2,1,2,50.0,0,0,-,0,0,-,1,0,1,0,0,0,0,2,-8
Nate Robinson,NYK,NYK vs. CHA,11/05/2008,2008-09,W,31,24,9,12,75.0,5,5,100,1,1,100,1,2,3,5,2,0,3,4,14
Emeka Okafor,CHA,CHA @ NYK,11/05/2008,2008-09,L,40,16,7,11,63.6,0,0,-,2,5,40.0,5,10,15,0,0,2,6,3,14
Zach Randolph,NYK,NYK vs. CHA,11/05/2008,2008-09,W,32,25,10,15,66.7,0,0,-,5,5,100,3,10,13,1,2,0,3,5,-15
Quentin Richardson,NYK,NYK vs. CHA,11/05/2008,2008-09,W,27,3,1,9,11.1,1,7,14.3,0,0,-,2,4,6,0,2,1,6,0,-17
Gerald Wallace,CHA,CHA @ NYK,11/05/2008,2008-09,L,45,16,5,8,62.5,3,3,100,3,4,75.0,3,8,11,3,3,0,3,1,0
Derrick Rose,CHI,CHI @ CLE,11/05/2008,2008-09,L,39,20,7,16,43.8,1,3,33.3,5,6,83.3,0,0,0,7,1,0,3,1,-18
Ben Gordon,CHI,CHI @ CLE,11/05/2008,2008-09,L,31,31,11,19,57.9,5,9,55.6,4,5,80.0,0,3,3,5,0,1,2,1,-5
LeBron James,CLE,CLE vs. CHI,11/05/2008,2008-09,W,36,41,13,23,56.5,0,2,0.0,15,16,93.8,2,7,9,6,4,0,5,1,22
Andres Nocioni,CHI,CHI @ CLE,11/05/2008,2008-09,L,26,6,1,4,25.0,0,1,0.0,4,4,100,1,4,5,1,1,0,0,3,-9
JJ Hickson,CLE,CLE vs. CHI,11/05/2008,2008-09,W,2,4,2,2,100,0,0,-,0,1,0.0,0,1,1,0,0,0,0,1,-2
Daniel Gibson,CLE,CLE vs. CHI,11/05/2008,2008-09,W,24,1,0,6,0.0,0,2,0.0,1,2,50.0,0,4,4,0,0,1,0,4,-2
Aaron Gray,CHI,CHI @ CLE,11/05/2008,2008-09,L,4,0,0,0,-,0,0,-,0,0,-,0,2,2,0,0,0,0,1,3
Delonte West,CLE,CLE vs. CHI,11/05/2008,2008-09,W,37,16,6,12,50.0,3,6,50.0,1,1,100,0,3,3,3,1,0,0,3,20
Mo Williams,CLE,CLE vs. CHI,11/05/2008,2008-09,W,33,13,5,11,45.5,1,2,50.0,2,2,100,0,0,0,4,1,0,4,2,11
Joakim Noah,CHI,CHI @ CLE,11/05/2008,2008-09,L,9,4,1,2,50.0,0,0,-,2,2,100,0,1,1,1,1,0,1,3,-1
Luol Deng,CHI,CHI @ CLE,11/05/2008,2008-09,L,40,18,7,15,46.7,2,4,50.0,2,2,100,3,4,7,0,2,0,3,1,-11
Ben Wallace,CLE,CLE vs. CHI,11/05/2008,2008-09,W,29,0,0,2,0.0,0,0,-,0,0,-,6,8,14,0,2,1,0,2,10
Anderson Varejao,CLE,CLE vs. CHI,11/05/2008,2008-09,W,28,9,3,3,100,0,0,-,3,4,75.0,0,2,2,2,0,1,1,4,11
Tyrus Thomas,CHI,CHI @ CLE,11/05/2008,2008-09,L,15,1,0,1,0.0,0,0,-,1,2,50.0,0,3,3,0,0,2,1,2,-5
Kirk Hinrich,CHI,CHI @ CLE,11/05/2008,2008-09,L,21,2,0,5,0.0,0,3,0.0,2,2,100,0,1,1,2,1,1,1,3,-3
Wally Szczerbiak,CLE,CLE vs. CHI,11/05/2008,2008-09,W,22,8,2,6,33.3,0,2,0.0,4,5,80.0,0,2,2,2,1,0,0,0,11
Lorenzen Wright,CLE,CLE vs. CHI,11/05/2008,2008-09,W,1,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-1
Drew Gooden,CHI,CHI @ CLE,11/05/2008,2008-09,L,37,11,4,13,30.8,0,0,-,3,4,75.0,3,6,9,1,0,0,1,4,-20
Sasha Pavlovic,CLE,CLE vs. CHI,11/05/2008,2008-09,W,2,0,0,0,-,0,0,-,0,0,-,0,0,0,0,0,0,0,0,-2
Tarence Kinsey,CLE,CLE vs. CHI,11/05/2008,2008-09,W,1,0,0,0,-,0,0,-,0,0,-,0,1,1,0,0,0,0,0,-1
Thabo Sefolosha,CHI,CHI @ CLE,11/05/2008,2008-09,L,18,0,0,4,0.0,0,1,0.0,0,0,-,1,3,4,4,1,0,0,2,-1
Zydrunas Ilgauskas,CLE,CLE vs. CHI,11/05/2008,2008-09,W,24,15,6,16,37.5,1,1,100,2,2,100,3,7,10,0,0,2,2,3,-7
Lamar Odom,LAL,LAL vs. LAC,11/05/2008,2008-09,W,29,15,4,8,50.0,1,1,100,6,8,75.0,3,6,9,0,3,2,3,4,21
Brian Skinner,LAC,LAC @ LAL,11/05/2008,2008-09,L,7,0,0,2,0.0,0,0,-,0,0,-,1,0,1,1,0,1,1,1,2
Chris Kaman,LAC,LAC @ LAL,11/05/2008,2008-09,L,30,6,3,4,75.0,0,0,-,0,0,-,3,8,11,2,0,1,3,6,-22
Baron Davis,LAC,LAC @ LAL,11/05/2008,2008-09,L,36,17,7,21,33.3,3,11,27.3,0,2,0.0,1,3,4,7,3,0,1,5,-13
Derek Fisher,LAL,LAL vs. LAC,11/05/2008,2008-09,W,30,13,4,12,33.3,3,6,50.0,2,2,100,1,0,1,3,1,0,1,2,9
Jordan Farmar,LAL,LAL vs. LAC,11/05/2008,2008-09,W,18,9,2,5,40.0,0,2,0.0,5,6,83.3,1,2,3,1,2,0,2,1,9
Eric Gordon,LAC,LAC @ LAL,11/05/2008,2008-09,L,4,0,0,1,0.0,0,0,-,0,0,-,0,0,0,0,0,0,2,0,-3
Trevor Ariza,LAL,LAL vs. LAC,11/05/2008,2008-09,W,21,10,4,8,50.0,0,1,0.0,2,6,33.3,2,4,6,1,2,0,0,1,25
Kobe Bryant,LAL,LAL vs. LAC,11/05/2008,2008-09,W,36,27,8,21,38.1,0,2,0.0,11,14,78.6,1,1,2,3,2,2,2,3,15
Al Thornton,LAC,LAC @ LAL,11/05/2008,2008-09,L,40,22,8,19,42.1,2,3,66.7,4,5,80.0,2,3,5,2,0,0,1,3,-9
Ricky Davis,LAC,LAC @ LAL,11/05/2008,2008-09,L,19,4,1,3,33.3,0,0,-,2,2,100,1,0,1,1,2,0,2,3,-13
Pau Gasol,LAL,LAL vs. LAC,11/05/2008,2008-09,W,33,9,2,7,28.6,0,0,-,5,6,83.3,2,9,11,3,1,1,3,1,10
Vladimir Radmanovic,LAL,LAL vs. LAC,11/05/2008,2008-09,W,24,11,4,9,44.4,3,6,50.0,0,0,-,0,3,3,1,1,0,0,1,-5
Paul Davis,LAC,LAC @ LAL,11/05/2008,2008-09,L,5,1,0,1,0.0,0,0,-,1,2,50.0,1,1,2,0,0,0,1,0,-7
Sasha Vujacic,LAL,LAL vs. LAC,11/05/2008,2008-09,W,12,3,1,5,20.0,1,4,25.0,0,0,-,0,2,2,0,0,0,0,1,3
Cuttino Mobley,LAC,LAC @ LAL,11/05/2008,2008-09,L,39,11,4,11,36.4,2,5,40.0,1,1,100,0,1,1,2,1,0,1,4,-4
